;src;dst;dyad_id;x1_src;x2_src;a_src;x1_dst;x2_dst;a_dst;dx1;dx2;de;dy
184;13;20;13-20;-0.227998007;-0.005801615;0.833011718;0.62103405;-0.732623516;0.574854332;0.849032057;0.726821901;-0.268239347;1.62524781
185;14;20;14-20;0.149867723;1.477048827;1.220975501;0.62103405;-0.732623516;0.574854332;0.471166327;2.209672343;1.579055727;2.741215716
186;15;20;15-20;-0.880008861;0.249075144;0.102372416;0.62103405;-0.732623516;0.574854332;1.501042911;0.98169866;-1.42125695;0.266163378
187;16;20;16-20;-0.318473975;1.820025958;0.098680172;0.62103405;-0.732623516;0.574854332;0.939508025;2.552649475;0.018612207;0.355329999
188;17;20;17-20;-2.922321676;0.124252496;1.664890884;0.62103405;-0.732623516;0.574854332;3.543355726;0.856876013;1.225269238;6.579932173
189;18;20;18-20;0.938745673;2.155060697;0.56218485;0.62103405;-0.732623516;0.574854332;0.317711623;2.887684213;0.437154485;0.448063183
190;19;20;19-20;-0.202829842;-0.901250363;0.413029059;0.62103405;-0.732623516;0.574854332;0.823863892;0.168626847;-0.958408283;0.769025576
191;1;21;Jan-21;2.091800638;-0.369033558;-0.724672836;0.124418018;-0.855495655;0.482638167;1.96738262;0.486462097;1.676587283;3.158704185
192;2;21;Feb-21;-2.247369114;-0.718129042;-0.470703762;0.124418018;-0.855495655;0.482638167;2.371787132;0.137366613;-0.277876887;2.037161343
193;3;21;Mar-21;0.775125013;-1.91514517;-0.522438467;0.124418018;-0.855495655;0.482638167;0.650706995;1.059649515;0.053845767;0.134927705
194;4;21;Apr-21;0.214023706;-1.057478631;2.379981408;0.124418018;-0.855495655;0.482638167;0.089605688;0.201982976;-0.174966345;2.67626743
195;5;21;Mei-21;-1.739373216;1.087288906;-0.958122243;0.124418018;-0.855495655;0.482638167;1.863791234;1.942784562;-0.540475218;-0.123560342
196;6;21;Jun-21;0.070390093;1.090170262;-0.397273019;0.124418018;-0.855495655;0.482638167;0.054027925;1.945665918;0.916307012;0.082867125
197;7;21;Jul-21;-0.540113803;-0.819209952;-0.075792471;0.124418018;-0.855495655;0.482638167;0.664531821;0.036285703;1.205343852;2.258578517
198;8;21;Agust-21;-0.161146198;0.863830868;0.354654579;0.124418018;-0.855495655;0.482638167;0.285564216;1.719326523;0.74342108;1.00661478
199;9;21;Sep-21;-0.623484138;0.184129947;0.308290831;0.124418018;-0.855495655;0.482638167;0.747902156;1.039625603;1.167448249;2.186466602
200;10;21;Okt-21;-0.024419217;1.45368834;-0.18220633;0.124418018;-0.855495655;0.482638167;0.148837235;2.309183996;0.447838455;-0.257484471
201;11;21;Nop-21;3.658512627;0.6788102;-0.111941599;0.124418018;-0.855495655;0.482638167;3.534094609;1.534305855;-2.24151714;0.896121109
202;12;21;Des-21;-0.075735988;-0.017984334;-1.108058425;0.124418018;-0.855495655;0.482638167;0.200154006;0.837511321;0.881987235;0.037965322
203;13;21;13-21;-0.227998007;-0.005801615;0.833011718;0.124418018;-0.855495655;0.482638167;0.352416025;0.84969404;-0.965884938;0.277333952
204;14;21;14-21;0.149867723;1.477048827;1.220975501;0.124418018;-0.855495655;0.482638167;0.025449705;2.332544482;1.133781262;1.696572394
205;15;21;15-21;-0.880008861;0.249075144;0.102372416;0.124418018;-0.855495655;0.482638167;1.004426879;1.104570799;-2.645417911;-1.608265849
206;16;21;16-21;-0.318473975;1.820025958;0.098680172;0.124418018;-0.855495655;0.482638167;0.442891993;2.675521614;1.655691821;1.342141347
207;17;21;17-21;-2.922321676;0.124252496;1.664890884;0.124418018;-0.855495655;0.482638167;3.046739694;0.979748152;0.160547188;4.864941856
208;18;21;18-21;0.938745673;2.155060697;0.56218485;0.124418018;-0.855495655;0.482638167;0.814327655;3.010556353;0.091195297;0.445067792
209;19;21;19-21;-0.202829842;-0.901250363;0.413029059;0.124418018;-0.855495655;0.482638167;0.32724786;0.045754708;1.098835969;2.298873701
210;20;21;20-21;0.62103405;-0.732623516;0.574854332;0.124418018;-0.855495655;0.482638167;0.496616032;0.122872139;-0.419543037;1.073129424
211;1;22;Jan-22;2.091800638;-0.369033558;-0.724672836;1.70700591;1.391451119;0.576500861;0.384794727;1.760484677;-1.272365034;-1.91598462
212;2;22;Feb-22;-2.247369114;-0.718129042;-0.470703762;1.70700591;1.391451119;0.576500861;3.954375025;2.109580161;-1.141043661;1.864338382
213;3;22;Mar-22;0.775125013;-1.91514517;-0.522438467;1.70700591;1.391451119;0.576500861;0.931880897;3.306596289;-1.703081875;-2.370436728
214;4;22;Apr-22;0.214023706;-1.057478631;2.379981408;1.70700591;1.391451119;0.576500861;1.492982204;2.448929749;2.350405675;5.575405274
215;5;22;Mei-22;-1.739373216;1.087288906;-0.958122243;1.70700591;1.391451119;0.576500861;3.446379126;0.304162212;-0.061932007;2.850744631
216;6;22;Jun-22;0.070390093;1.090170262;-0.397273019;1.70700591;1.391451119;0.576500861;1.636615817;0.301280856;0.147966984;1.813170214
217;7;22;Jul-22;-0.540113803;-0.819209952;-0.075792471;1.70700591;1.391451119;0.576500861;2.247119713;2.21066107;-1.09707259;0.545424978
218;8;22;Agust-22;-0.161146198;0.863830868;0.354654579;1.70700591;1.391451119;0.576500861;1.868152108;0.527620251;-0.378037829;2.157459593
219;9;22;Sep-22;-0.623484138;0.184129947;0.308290831;1.70700591;1.391451119;0.576500861;2.330490049;1.207321171;-0.015068987;2.596552168
220;10;22;Okt-22;-0.024419217;1.45368834;-0.18220633;1.70700591;1.391451119;0.576500861;1.731425128;0.062237222;0.354382071;2.448983118
221;11;22;Nop-22;3.658512627;0.6788102;-0.111941599;1.70700591;1.391451119;0.576500861;1.951506717;0.712640919;0.314126013;2.373871533
222;12;22;Des-22;-0.075735988;-0.017984334;-1.108058425;1.70700591;1.391451119;0.576500861;1.782741898;1.409435453;0.119113944;0.665580552
223;13;22;13-22;-0.227998007;-0.005801615;0.833011718;1.70700591;1.391451119;0.576500861;1.935003917;1.397252734;-0.05713327;2.58875686
224;14;22;14-22;0.149867723;1.477048827;1.220975501;1.70700591;1.391451119;0.576500861;1.557138187;0.085597708;-0.020143094;3.291672602
225;15;22;15-22;-0.880008861;0.249075144;0.102372416;1.70700591;1.391451119;0.576500861;2.587014771;1.142375975;-1.93391197;0.760788091
226;16;22;16-22;-0.318473975;1.820025958;0.098680172;1.70700591;1.391451119;0.576500861;2.025479886;0.42857484;1.684377225;4.170750724
227;17;22;17-22;-2.922321676;0.124252496;1.664890884;1.70700591;1.391451119;0.576500861;4.629327586;1.267198622;-0.32649313;5.91062689
228;18;22;18-22;0.938745673;2.155060697;0.56218485;1.70700591;1.391451119;0.576500861;0.768260237;0.763609579;0.215597813;1.740738971
229;19;22;19-22;-0.202829842;-0.901250363;0.413029059;1.70700591;1.391451119;0.576500861;1.909835752;2.292701482;-0.751501007;1.001513924
230;20;22;20-22;0.62103405;-0.732623516;0.574854332;1.70700591;1.391451119;0.576500861;1.08597186;2.124074635;-0.718858917;0.456430819
231;21;22;21-22;0.124418018;-0.855495655;0.482638167;1.70700591;1.391451119;0.576500861;1.582587892;2.246946774;1.019732515;2.537986048
232;1;23;Jan-23;2.091800638;-0.369033558;-0.724672836;1.127662118;1.527931821;0.19337302;0.96413852;1.89696538;-0.250619455;-0.766263441
233;2;23;Feb-23;-2.247369114;-0.718129042;-0.470703762;1.127662118;1.527931821;0.19337302;3.375031232;2.246060864;0.370420676;2.345090734
234;3;23;Mar-23;0.775125013;-1.91514517;-0.522438467;1.127662118;1.527931821;0.19337302;0.352537105;3.443076991;-0.915689903;-2.613756741
235;4;23;Apr-23;0.214023706;-1.057478631;2.379981408;1.127662118;1.527931821;0.19337302;0.913638412;2.585410452;-0.928735801;1.265551813
236;5;23;Mei-23;-1.739373216;1.087288906;-0.958122243;1.127662118;1.527931821;0.19337302;2.867035333;0.440642915;-0.30751526;1.574449392
237;6;23;Jun-23;0.070390093;1.090170262;-0.397273019;1.127662118;1.527931821;0.19337302;1.057272024;0.437761559;0.597558786;1.232050031
238;7;23;Jul-23;-0.540113803;-0.819209952;-0.075792471;1.127662118;1.527931821;0.19337302;1.667775921;2.347141773;-0.737370865;-0.125585283
239;8;23;Agust-23;-0.161146198;0.863830868;0.354654579;1.127662118;1.527931821;0.19337302;1.288808316;0.664100954;1.731287821;3.236073258
240;9;23;Sep-23;-0.623484138;0.184129947;0.308290831;1.127662118;1.527931821;0.19337302;1.751146256;1.343801874;0.669584207;2.250493377
241;10;23;Okt-23;-0.024419217;1.45368834;-0.18220633;1.127662118;1.527931821;0.19337302;1.152081335;0.074243481;-1.302431361;-0.176305076
242;11;23;Nop-23;3.658512627;0.6788102;-0.111941599;1.127662118;1.527931821;0.19337302;2.530850509;0.849121622;0.880248746;3.067969864
243;12;23;Des-23;-0.075735988;-0.017984334;-1.108058425;1.127662118;1.527931821;0.19337302;1.203398106;1.545916155;0.50034246;0.016097083
244;13;23;13-23;-0.227998007;-0.005801615;0.833011718;1.127662118;1.527931821;0.19337302;1.355660125;1.533733437;-1.331183931;0.283994214
245;14;23;14-23;0.149867723;1.477048827;1.220975501;1.127662118;1.527931821;0.19337302;0.977794395;0.050882995;1.656529459;4.023230878
246;15;23;15-23;-0.880008861;0.249075144;0.102372416;1.127662118;1.527931821;0.19337302;2.007670979;1.278856677;1.036497493;2.700485569
247;16;23;16-23;-0.318473975;1.820025958;0.098680172;1.127662118;1.527931821;0.19337302;1.446136093;0.292094137;0.397089513;1.98923173
248;17;23;17-23;-2.922321676;0.124252496;1.664890884;1.127662118;1.527931821;0.19337302;4.049983794;1.403679325;-1.28880881;3.917599225
249;18;23;18-23;0.938745673;2.155060697;0.56218485;1.127662118;1.527931821;0.19337302;0.188916445;0.627128876;-1.422842105;-0.791932229
250;19;23;19-23;-0.202829842;-0.901250363;0.413029059;1.127662118;1.527931821;0.19337302;1.33049196;2.429182185;-2.019736814;-1.297433868
251;20;23;20-23;0.62103405;-0.732623516;0.574854332;1.127662118;1.527931821;0.19337302;0.506628068;2.260555338;1.239558845;1.384136596
252;21;23;21-23;0.124418018;-0.855495655;0.482638167;1.127662118;1.527931821;0.19337302;1.0032441;2.383427477;0.81293298;1.300474528
253;22;23;22-23;1.70700591;1.391451119;0.576500861;1.127662118;1.527931821;0.19337302;0.579343792;0.136480703;-0.674461924;0.606515397
254;1;24;Jan-24;2.091800638;-0.369033558;-0.724672836;1.343049337;-0.858971721;0.313466463;0.7487513;0.489938163;-0.913957201;-0.821381355
255;2;24;Feb-24;-2.247369114;-0.718129042;-0.470703762;1.343049337;-0.858971721;0.313466463;3.590418452;0.140842679;-1.972300599;1.390459213
256;3;24;Mar-24;0.775125013;-1.91514517;-0.522438467;1.343049337;-0.858971721;0.313466463;0.567924324;1.056173449;1.089915191;0.920780786
257;4;24;Apr-24;0.214023706;-1.057478631;2.379981408;1.343049337;-0.858971721;0.313466463;1.129025631;0.19850691;0.05076826;3.773988307
258;5;24;Mei-24;-1.739373216;1.087288906;-0.958122243;1.343049337;-0.858971721;0.313466463;3.082422553;1.946260627;-0.684112515;0.780523944
259;6;24;Jun-24;0.070390093;1.090170262;-0.397273019;1.343049337;-0.858971721;0.313466463;1.272659244;1.949141983;-1.035484232;-0.821202537
260;7;24;Jul-24;-0.540113803;-0.819209952;-0.075792471;1.343049337;-0.858971721;0.313466463;1.88316314;0.039761769;1.073739392;3.17469564
261;8;24;Agust-24;-0.161146198;0.863830868;0.354654579;1.343049337;-0.858971721;0.313466463;1.504195535;1.722802589;2.262637527;3.573552809
262;9;24;Sep-24;-0.623484138;0.184129947;0.308290831;1.343049337;-0.858971721;0.313466463;1.966533476;1.043101668;-1.386143547;0.680596388
263;10;24;Okt-24;-0.024419217;1.45368834;-0.18220633;1.343049337;-0.858971721;0.313466463;1.367468555;2.312660061;0.167633965;0.510032621
264;11;24;Nop-24;3.658512627;0.6788102;-0.111941599;1.343049337;-0.858971721;0.313466463;2.31546329;1.537781921;0.271311652;2.019408845
265;12;24;Des-24;-0.075735988;-0.017984334;-1.108058425;1.343049337;-0.858971721;0.313466463;1.418785325;0.840987387;-1.089471847;-0.885772178
266;13;24;13-24;-0.227998007;-0.005801615;0.833011718;1.343049337;-0.858971721;0.313466463;1.571047344;0.853170106;1.668478728;3.9594192
267;14;24;14-24;0.149867723;1.477048827;1.220975501;1.343049337;-0.858971721;0.313466463;1.193181614;2.336020548;-1.404796599;0.154816706
268;15;24;15-24;-0.880008861;0.249075144;0.102372416;1.343049337;-0.858971721;0.313466463;2.223058198;1.108046865;1.057274828;3.142148472
269;16;24;16-24;-0.318473975;1.820025958;0.098680172;1.343049337;-0.858971721;0.313466463;1.661523313;2.678997679;-2.083188273;-1.349017165
270;17;24;17-24;-2.922321676;0.124252496;1.664890884;1.343049337;-0.858971721;0.313466463;4.265371013;0.983224217;-2.190020371;3.56209588
271;18;24;18-24;0.938745673;2.155060697;0.56218485;1.343049337;-0.858971721;0.313466463;0.404303664;3.014032418;-0.595683307;-0.82274454
272;19;24;19-24;-0.202829842;-0.901250363;0.413029059;1.343049337;-0.858971721;0.313466463;1.545879179;0.042278642;-0.354038018;1.897197362
273;20;24;20-24;0.62103405;-0.732623516;0.574854332;1.343049337;-0.858971721;0.313466463;0.722015287;0.126348205;0.932403395;2.479565375
274;21;24;21-24;0.124418018;-0.855495655;0.482638167;1.343049337;-0.858971721;0.313466463;1.218631319;0.003476066;1.016933143;3.029931059
275;22;24;22-24;1.70700591;1.391451119;0.576500861;1.343049337;-0.858971721;0.313466463;0.363956573;2.25042284;-0.275472438;-0.146759961
276;23;24;23-24;1.127662118;1.527931821;0.19337302;1.343049337;-0.858971721;0.313466463;0.215387219;2.386903542;-0.995894831;-1.467119901
277;1;25;Jan-25;2.091800638;-0.369033558;-0.724672836;-1.023376333;1.028303906;0.025650172;3.115176971;1.397337464;1.364331331;3.081816906
278;2;25;Feb-25;-2.247369114;-0.718129042;-0.470703762;-1.023376333;1.028303906;0.025650172;1.223992781;1.746432948;-1.358250195;-1.452527478
279;3;25;Mar-25;0.775125013;-1.91514517;-0.522438467;-1.023376333;1.028303906;0.025650172;1.798501346;2.943449076;-1.214653533;-1.384665019
280;4;25;Apr-25;0.214023706;-1.057478631;2.379981408;-1.023376333;1.028303906;0.025650172;1.237400039;2.085782537;0.554711474;3.154851825
281;5;25;Mei-25;-1.739373216;1.087288906;-0.958122243;-1.023376333;1.028303906;0.025650172;0.715996882;0.058985001;-1.738766998;-1.984734688
282;6;25;Jun-25;0.070390093;1.090170262;-0.397273019;-1.023376333;1.028303906;0.025650172;1.093766427;0.061866357;-0.712556079;-0.021345677
283;7;25;Jul-25;-0.540113803;-0.819209952;-0.075792471;-1.023376333;1.028303906;0.025650172;0.48326253;1.847513858;1.007482882;0.516846185
284;8;25;Agust-25;-0.161146198;0.863830868;0.354654579;-1.023376333;1.028303906;0.025650172;0.862230136;0.164473038;0.002172164;1.162470531
285;9;25;Sep-25;-0.623484138;0.184129947;0.308290831;-1.023376333;1.028303906;0.025650172;0.399892195;0.844173958;1.406363379;1.718109598
286;10;25;Okt-25;-0.024419217;1.45368834;-0.18220633;-1.023376333;1.028303906;0.025650172;0.998957116;0.425384435;-0.711660437;-0.081951697
287;11;25;Nop-25;3.658512627;0.6788102;-0.111941599;-1.023376333;1.028303906;0.025650172;4.68188896;0.349493706;0.649928903;5.070779583
288;12;25;Des-25;-0.075735988;-0.017984334;-1.108058425;-1.023376333;1.028303906;0.025650172;0.947640345;1.04628824;-0.509519985;-1.167432013
289;13;25;13-25;-0.227998007;-0.005801615;0.833011718;-1.023376333;1.028303906;0.025650172;0.795378326;1.034105521;0.683512614;1.82050007
290;14;25;14-25;0.149867723;1.477048827;1.220975501;-1.023376333;1.028303906;0.025650172;1.173244056;0.448744921;-2.068360532;0.127136737
291;15;25;15-25;-0.880008861;0.249075144;0.102372416;-1.023376333;1.028303906;0.025650172;0.143367473;0.779228762;-0.231920614;-0.350144934
292;16;25;16-25;-0.318473975;1.820025958;0.098680172;-1.023376333;1.028303906;0.025650172;0.704902358;0.791722053;0.085448889;0.518820565
293;17;25;17-25;-2.922321676;0.124252496;1.664890884;-1.023376333;1.028303906;0.025650172;1.898945342;0.904051409;-0.302699043;2.834761651
294;18;25;18-25;0.938745673;2.155060697;0.56218485;-1.023376333;1.028303906;0.025650172;1.962122007;1.126756791;-1.133236809;0.853341824
295;19;25;19-25;-0.202829842;-0.901250363;0.413029059;-1.023376333;1.028303906;0.025650172;0.820546492;1.929554269;-0.795684916;-0.501236328
296;20;25;20-25;0.62103405;-0.732623516;0.574854332;-1.023376333;1.028303906;0.025650172;1.644410383;1.760927422;-1.135113379;0.229337798
297;21;25;21-25;0.124418018;-0.855495655;0.482638167;-1.023376333;1.028303906;0.025650172;1.147794351;1.883799561;0.331840313;1.046023222
298;22;25;22-25;1.70700591;1.391451119;0.576500861;-1.023376333;1.028303906;0.025650172;2.730382244;0.363147213;-1.26440408;1.886555591
299;23;25;23-25;1.127662118;1.527931821;0.19337302;-1.023376333;1.028303906;0.025650172;2.151038451;0.499627916;-0.422303931;1.697943754
300;24;25;24-25;1.343049337;-0.858971721;0.313466463;-1.023376333;1.028303906;0.025650172;2.366425671;1.887275627;0.236753612;1.998658104
301;1;26;Jan-26;2.091800638;-0.369033558;-0.724672836;0.386376711;-0.831787434;1.108459421;1.705423926;0.462753875;0.584419403;2.442252976
302;2;26;Feb-26;-2.247369114;-0.718129042;-0.470703762;0.386376711;-0.831787434;1.108459421;2.633745826;0.113658391;0.783096976;3.997769265
303;3;26;Mar-26;0.775125013;-1.91514517;-0.522438467;0.386376711;-0.831787434;1.108459421;0.388748302;1.083357736;-1.591327992;-1.158237604
304;4;26;Apr-26;0.214023706;-1.057478631;2.379981408;0.386376711;-0.831787434;1.108459421;0.172353006;0.225691197;-1.013269964;2.534678272
305;5;26;Mei-26;-1.739373216;1.087288906;-0.958122243;0.386376711;-0.831787434;1.108459421;2.125749927;1.91907634;1.456284114;2.772833049
306;6;26;Jun-26;0.070390093;1.090170262;-0.397273019;0.386376711;-0.831787434;1.108459421;0.315986618;1.921957696;-0.128751279;-0.062557108
307;7;26;Jul-26;-0.540113803;-0.819209952;-0.075792471;0.386376711;-0.831787434;1.108459421;0.926490514;0.012577482;0.610657857;2.563526581
308;8;26;Agust-26;-0.161146198;0.863830868;0.354654579;0.386376711;-0.831787434;1.108459421;0.547522909;1.695618301;2.912058274;4.074886033
309;9;26;Sep-26;-0.623484138;0.184129947;0.308290831;0.386376711;-0.831787434;1.108459421;1.00986085;1.015917381;0.664371263;2.583023674
310;10;26;Okt-26;-0.024419217;1.45368834;-0.18220633;0.386376711;-0.831787434;1.108459421;0.410795929;2.285475774;0.516772808;0.711083941
311;11;26;Nop-26;3.658512627;0.6788102;-0.111941599;0.386376711;-0.831787434;1.108459421;3.272135915;1.510597633;-0.709037076;2.804317845
312;12;26;Des-26;-0.075735988;-0.017984334;-1.108058425;0.386376711;-0.831787434;1.108459421;0.4621127;0.8138031;0.672540395;0.72815254
313;13;26;13-26;-0.227998007;-0.005801615;0.833011718;0.386376711;-0.831787434;1.108459421;0.614374719;0.825985818;0.193613902;2.336466851
314;14;26;14-26;0.149867723;1.477048827;1.220975501;0.386376711;-0.831787434;1.108459421;0.236508988;2.30883626;-0.814909237;0.596616544
315;15;26;15-26;-0.880008861;0.249075144;0.102372416;0.386376711;-0.831787434;1.108459421;1.266385572;1.080862578;-0.655838776;1.280947344
316;16;26;16-26;-0.318473975;1.820025958;0.098680172;0.386376711;-0.831787434;1.108459421;0.704850687;2.651813392;1.002095286;1.58817887
317;17;26;17-26;-2.922321676;0.124252496;1.664890884;0.386376711;-0.831787434;1.108459421;3.308698387;0.95603993;0.909835318;6.513864045
318;18;26;18-26;0.938745673;2.155060697;0.56218485;0.386376711;-0.831787434;1.108459421;0.552368962;2.986848131;-0.673483411;0.056105756
319;19;26;19-26;-0.202829842;-0.901250363;0.413029059;0.386376711;-0.831787434;1.108459421;0.589206553;0.06946293;0.000150468;2.076114036
320;20;26;20-26;0.62103405;-0.732623516;0.574854332;0.386376711;-0.831787434;1.108459421;0.234657338;0.099163917;0.463939636;2.332328768
321;21;26;21-26;0.124418018;-0.855495655;0.482638167;0.386376711;-0.831787434;1.108459421;0.261958693;0.023708222;1.342507749;3.183709919
322;22;26;22-26;1.70700591;1.391451119;0.576500861;0.386376711;-0.831787434;1.108459421;1.320629199;2.223238552;-0.24125794;1.652712265
323;23;26;23-26;1.127662118;1.527931821;0.19337302;0.386376711;-0.831787434;1.108459421;0.741285406;2.359719255;-0.976944336;-0.113686116
